epoch	train_mse	test_mse	test_accuracy
3385	0.218198	0.216195	0.6947
3386	0.218190	0.216187	0.6947
3387	0.218183	0.216178	0.6947
3388	0.218175	0.216170	0.6947
3389	0.218168	0.216162	0.6947
3390	0.218160	0.216154	0.6947
3391	0.218153	0.216146	0.6947
3392	0.218145	0.216138	0.6947
3393	0.218138	0.216130	0.6947
3394	0.218130	0.216122	0.6947
3395	0.218123	0.216114	0.6947
3396	0.218115	0.216106	0.6947
3397	0.218108	0.216098	0.6947
3398	0.218101	0.216090	0.6947
3399	0.218093	0.216082	0.6947
3400	0.218086	0.216074	0.6947
3401	0.218078	0.216066	0.6947
3402	0.218071	0.216058	0.6947
3403	0.218064	0.216050	0.6947
3404	0.218056	0.216042	0.6947
3405	0.218049	0.216034	0.6947
3406	0.218042	0.216026	0.6947
3407	0.218034	0.216018	0.6947
3408	0.218027	0.216010	0.6947
3409	0.218020	0.216003	0.6947
3410	0.218012	0.215995	0.6947
3411	0.218005	0.215987	0.6947
3412	0.217998	0.215979	0.6947
3413	0.217991	0.215971	0.6947
3414	0.217983	0.215963	0.6947
3415	0.217976	0.215956	0.6947
3416	0.217969	0.215948	0.6947
3417	0.217962	0.215940	0.6947
3418	0.217954	0.215932	0.6947
3419	0.217947	0.215924	0.6947
3420	0.217940	0.215917	0.6947
3421	0.217933	0.215909	0.6947
3422	0.217926	0.215901	0.6947
3423	0.217919	0.215893	0.6947
3424	0.217911	0.215886	0.6947
3425	0.217904	0.215878	0.6947
3426	0.217897	0.215870	0.6947
3427	0.217890	0.215863	0.6947
3428	0.217883	0.215855	0.6947
3429	0.217876	0.215847	0.6947
3430	0.217869	0.215840	0.6947
3431	0.217862	0.215832	0.6947
3432	0.217855	0.215824	0.6947
3433	0.217848	0.215817	0.6947
3434	0.217841	0.215809	0.6947
3435	0.217834	0.215802	0.6947
3436	0.217827	0.215794	0.6947
3437	0.217820	0.215786	0.6947
3438	0.217813	0.215779	0.6947
3439	0.217806	0.215771	0.6947
3440	0.217799	0.215764	0.6947
3441	0.217792	0.215756	0.6947
3442	0.217785	0.215749	0.6947
3443	0.217778	0.215741	0.6947
3444	0.217771	0.215734	0.6947
3445	0.217764	0.215726	0.6947
3446	0.217757	0.215719	0.6947
3447	0.217750	0.215711	0.6947
3448	0.217743	0.215704	0.6947
3449	0.217736	0.215696	0.6947
3450	0.217729	0.215689	0.6947
3451	0.217723	0.215682	0.6947
3452	0.217716	0.215674	0.6947
3453	0.217709	0.215667	0.6947
3454	0.217702	0.215659	0.6947
3455	0.217695	0.215652	0.6947
3456	0.217688	0.215645	0.6947
3457	0.217682	0.215637	0.6947
3458	0.217675	0.215630	0.6947
3459	0.217668	0.215623	0.6947
3460	0.217661	0.215615	0.6947
3461	0.217655	0.215608	0.6947
3462	0.217648	0.215601	0.6947
3463	0.217641	0.215593	0.6947
3464	0.217634	0.215586	0.6947
3465	0.217628	0.215579	0.6947
3466	0.217621	0.215571	0.6947
3467	0.217614	0.215564	0.6947
3468	0.217608	0.215557	0.6947
3469	0.217601	0.215550	0.6947
3470	0.217594	0.215542	0.6947
3471	0.217588	0.215535	0.6947
3472	0.217581	0.215528	0.6947
3473	0.217574	0.215521	0.6947
3474	0.217568	0.215514	0.6947
3475	0.217561	0.215506	0.6947
3476	0.217554	0.215499	0.6947
3477	0.217548	0.215492	0.6947
3478	0.217541	0.215485	0.6947
3479	0.217535	0.215478	0.6947
3480	0.217528	0.215471	0.6947
3481	0.217522	0.215464	0.6947
3482	0.217515	0.215457	0.6947
3483	0.217508	0.215449	0.6947
3484	0.217502	0.215442	0.6947
3485	0.217495	0.215435	0.6947
3486	0.217489	0.215428	0.6947
3487	0.217482	0.215421	0.6947
3488	0.217476	0.215414	0.6947
3489	0.217469	0.215407	0.6947
3490	0.217463	0.215400	0.6947
3491	0.217456	0.215393	0.6947
3492	0.217450	0.215386	0.6947
3493	0.217444	0.215379	0.6947
3494	0.217437	0.215372	0.6947
3495	0.217431	0.215365	0.6947
3496	0.217424	0.215358	0.6947
3497	0.217418	0.215351	0.6947
3498	0.217412	0.215344	0.6947
3499	0.217405	0.215337	0.6947
3500	0.217399	0.215330	0.6947
3501	0.217392	0.215324	0.6947
3502	0.217386	0.215317	0.6947
3503	0.217380	0.215310	0.6947
3504	0.217373	0.215303	0.6947
3505	0.217367	0.215296	0.6947
3506	0.217361	0.215289	0.6947
3507	0.217354	0.215282	0.6947
3508	0.217348	0.215275	0.6947
3509	0.217342	0.215269	0.6947
3510	0.217336	0.215262	0.6947
3511	0.217329	0.215255	0.6947
3512	0.217323	0.215248	0.6947
3513	0.217317	0.215241	0.6947
3514	0.217311	0.215235	0.6947
3515	0.217304	0.215228	0.6947
3516	0.217298	0.215221	0.6947
3517	0.217292	0.215214	0.6947
3518	0.217286	0.215208	0.6947
3519	0.217280	0.215201	0.6947
3520	0.217273	0.215194	0.6947
3521	0.217267	0.215187	0.6947
3522	0.217261	0.215181	0.6947
3523	0.217255	0.215174	0.6947
3524	0.217249	0.215167	0.6947
3525	0.217243	0.215161	0.6947
3526	0.217237	0.215154	0.6947
3527	0.217230	0.215147	0.6947
3528	0.217224	0.215141	0.6947
3529	0.217218	0.215134	0.6947
3530	0.217212	0.215127	0.6947
3531	0.217206	0.215121	0.6947
3532	0.217200	0.215114	0.6947
3533	0.217194	0.215108	0.6947
3534	0.217188	0.215101	0.6947
3535	0.217182	0.215094	0.6947
3536	0.217176	0.215088	0.6947
3537	0.217170	0.215081	0.6947
3538	0.217164	0.215075	0.6947
3539	0.217158	0.215068	0.6947
3540	0.217152	0.215062	0.6947
3541	0.217146	0.215055	0.6947
3542	0.217140	0.215049	0.6947
3543	0.217134	0.215042	0.6947
3544	0.217128	0.215036	0.6947
3545	0.217122	0.215029	0.6947
3546	0.217116	0.215023	0.6947
3547	0.217110	0.215016	0.6947
3548	0.217104	0.215010	0.6947
3549	0.217098	0.215003	0.6947
3550	0.217092	0.214997	0.6947
3551	0.217086	0.214991	0.6947
3552	0.217081	0.214984	0.6947
3553	0.217075	0.214978	0.6947
3554	0.217069	0.214971	0.6947
3555	0.217063	0.214965	0.6947
3556	0.217057	0.214959	0.6947
3557	0.217051	0.214952	0.6947
3558	0.217045	0.214946	0.6947
3559	0.217040	0.214939	0.6947
3560	0.217034	0.214933	0.6947
3561	0.217028	0.214927	0.6947
3562	0.217022	0.214920	0.6947
3563	0.217016	0.214914	0.6947
3564	0.217011	0.214908	0.6947
3565	0.217005	0.214902	0.6947
3566	0.216999	0.214895	0.6947
3567	0.216993	0.214889	0.6947
3568	0.216988	0.214883	0.6947
3569	0.216982	0.214876	0.6947
3570	0.216976	0.214870	0.6947
3571	0.216971	0.214864	0.6947
3572	0.216965	0.214858	0.6947
3573	0.216959	0.214852	0.6947
3574	0.216953	0.214845	0.6947
3575	0.216948	0.214839	0.6947
3576	0.216942	0.214833	0.6947
3577	0.216936	0.214827	0.6947
3578	0.216931	0.214821	0.6947
3579	0.216925	0.214814	0.6947
3580	0.216920	0.214808	0.6947
3581	0.216914	0.214802	0.6947
3582	0.216908	0.214796	0.6947
3583	0.216903	0.214790	0.6947
3584	0.216897	0.214784	0.6947
3585	0.216891	0.214778	0.6947
3586	0.216886	0.214771	0.6947
3587	0.216880	0.214765	0.6947
3588	0.216875	0.214759	0.6947
3589	0.216869	0.214753	0.6947
3590	0.216864	0.214747	0.6947
3591	0.216858	0.214741	0.6947
3592	0.216853	0.214735	0.6947
3593	0.216847	0.214729	0.6947
3594	0.216842	0.214723	0.6947
3595	0.216836	0.214717	0.6947
3596	0.216831	0.214711	0.6947
3597	0.216825	0.214705	0.6947
3598	0.216820	0.214699	0.6947
3599	0.216814	0.214693	0.6947
3600	0.216809	0.214687	0.6947
3601	0.216803	0.214681	0.6947
3602	0.216798	0.214675	0.6947
3603	0.216792	0.214669	0.6947
3604	0.216787	0.214663	0.6947
3605	0.216782	0.214657	0.6947
3606	0.216776	0.214651	0.6947
3607	0.216771	0.214645	0.6947
3608	0.216765	0.214639	0.6947
3609	0.216760	0.214634	0.6947
3610	0.216755	0.214628	0.6947
3611	0.216749	0.214622	0.6947
3612	0.216744	0.214616	0.6947
3613	0.216739	0.214610	0.6947
3614	0.216733	0.214604	0.6947
3615	0.216728	0.214598	0.6947
3616	0.216723	0.214593	0.6947
3617	0.216717	0.214587	0.6947
3618	0.216712	0.214581	0.6947
3619	0.216707	0.214575	0.6947
3620	0.216701	0.214569	0.6947
3621	0.216696	0.214563	0.6947
3622	0.216691	0.214558	0.6947
3623	0.216685	0.214552	0.6947
3624	0.216680	0.214546	0.6947
3625	0.216675	0.214540	0.6947
3626	0.216670	0.214535	0.6947
3627	0.216665	0.214529	0.6947
3628	0.216659	0.214523	0.6947
3629	0.216654	0.214517	0.6947
3630	0.216649	0.214512	0.6947
3631	0.216644	0.214506	0.6947
3632	0.216638	0.214500	0.6947
3633	0.216633	0.214495	0.6947
3634	0.216628	0.214489	0.6947
3635	0.216623	0.214483	0.6947
3636	0.216618	0.214478	0.6947
3637	0.216613	0.214472	0.6947
3638	0.216607	0.214466	0.6947
3639	0.216602	0.214461	0.6947
3640	0.216597	0.214455	0.6947
3641	0.216592	0.214449	0.6947
3642	0.216587	0.214444	0.6947
3643	0.216582	0.214438	0.6947
3644	0.216577	0.214432	0.6947
3645	0.216572	0.214427	0.6947
3646	0.216567	0.214421	0.6947
3647	0.216562	0.214416	0.6947
3648	0.216557	0.214410	0.6947
3649	0.216551	0.214405	0.6947
3650	0.216546	0.214399	0.6947
3651	0.216541	0.214394	0.6947
3652	0.216536	0.214388	0.6947
3653	0.216531	0.214382	0.6947
3654	0.216526	0.214377	0.6947
3655	0.216521	0.214371	0.6947
3656	0.216516	0.214366	0.6947
3657	0.216511	0.214360	0.6947
3658	0.216506	0.214355	0.6947
3659	0.216501	0.214349	0.6947
3660	0.216496	0.214344	0.6947
3661	0.216491	0.214339	0.6947
3662	0.216487	0.214333	0.6947
3663	0.216482	0.214328	0.6947
3664	0.216477	0.214322	0.6947
3665	0.216472	0.214317	0.6947
3666	0.216467	0.214311	0.6947
3667	0.216462	0.214306	0.6947
3668	0.216457	0.214301	0.6947
3669	0.216452	0.214295	0.6947
3670	0.216447	0.214290	0.6947
3671	0.216442	0.214284	0.6947
3672	0.216437	0.214279	0.6947
3673	0.216433	0.214274	0.6947
3674	0.216428	0.214268	0.6947
3675	0.216423	0.214263	0.6947
3676	0.216418	0.214258	0.6947
3677	0.216413	0.214252	0.6947
3678	0.216408	0.214247	0.6947
3679	0.216404	0.214242	0.6947
3680	0.216399	0.214236	0.6947
3681	0.216394	0.214231	0.6947
3682	0.216389	0.214226	0.6947
3683	0.216384	0.214220	0.6947
3684	0.216380	0.214215	0.6947
3685	0.216375	0.214210	0.6947
3686	0.216370	0.214205	0.6947
3687	0.216365	0.214199	0.6947
3688	0.216361	0.214194	0.6947
3689	0.216356	0.214189	0.6947
3690	0.216351	0.214184	0.6947
3691	0.216346	0.214178	0.6947
3692	0.216342	0.214173	0.6947
3693	0.216337	0.214168	0.6947
3694	0.216332	0.214163	0.6947
3695	0.216328	0.214158	0.6947
3696	0.216323	0.214152	0.6947
3697	0.216318	0.214147	0.6947
3698	0.216314	0.214142	0.6947
3699	0.216309	0.214137	0.6947
3700	0.216304	0.214132	0.6947
3701	0.216300	0.214127	0.6947
3702	0.216295	0.214122	0.6947
3703	0.216290	0.214116	0.6947
3704	0.216286	0.214111	0.6947
3705	0.216281	0.214106	0.6947
3706	0.216276	0.214101	0.6947
3707	0.216272	0.214096	0.6947
3708	0.216267	0.214091	0.6947
3709	0.216263	0.214086	0.6947
3710	0.216258	0.214081	0.6947
3711	0.216253	0.214076	0.6947
3712	0.216249	0.214071	0.6947
3713	0.216244	0.214066	0.6947
3714	0.216240	0.214060	0.6947
3715	0.216235	0.214055	0.6947
3716	0.216231	0.214050	0.6947
3717	0.216226	0.214045	0.6947
3718	0.216222	0.214040	0.6947
3719	0.216217	0.214035	0.6947
3720	0.216213	0.214030	0.6947
3721	0.216208	0.214025	0.6947
3722	0.216204	0.214020	0.6947
3723	0.216199	0.214015	0.6947
3724	0.216195	0.214010	0.6947
3725	0.216190	0.214006	0.6947
3726	0.216186	0.214001	0.6947
3727	0.216181	0.213996	0.6947
3728	0.216177	0.213991	0.6947
3729	0.216172	0.213986	0.6947
3730	0.216168	0.213981	0.6947
3731	0.216163	0.213976	0.6947
3732	0.216159	0.213971	0.6947
3733	0.216155	0.213966	0.6947
3734	0.216150	0.213961	0.6947
3735	0.216146	0.213956	0.6947
3736	0.216141	0.213951	0.6947
3737	0.216137	0.213947	0.6947
3738	0.216133	0.213942	0.6947
3739	0.216128	0.213937	0.6947
3740	0.216124	0.213932	0.6947
3741	0.216120	0.213927	0.6947
3742	0.216115	0.213922	0.6947
3743	0.216111	0.213918	0.6947
3744	0.216107	0.213913	0.6947
3745	0.216102	0.213908	0.6947
3746	0.216098	0.213903	0.6947
3747	0.216094	0.213898	0.6947
3748	0.216089	0.213894	0.6947
3749	0.216085	0.213889	0.6947
3750	0.216081	0.213884	0.6947
3751	0.216076	0.213879	0.6947
3752	0.216072	0.213874	0.6947
3753	0.216068	0.213870	0.6947
3754	0.216064	0.213865	0.6947
3755	0.216059	0.213860	0.6947
3756	0.216055	0.213855	0.6947
3757	0.216051	0.213851	0.6947
3758	0.216047	0.213846	0.6947
3759	0.216042	0.213841	0.6947
3760	0.216038	0.213837	0.6947
3761	0.216034	0.213832	0.6947
3762	0.216030	0.213827	0.6947
3763	0.216026	0.213823	0.6947
3764	0.216021	0.213818	0.6947
3765	0.216017	0.213813	0.6947
3766	0.216013	0.213809	0.6947
3767	0.216009	0.213804	0.6947
3768	0.216005	0.213799	0.6947
3769	0.216000	0.213795	0.6947
3770	0.215996	0.213790	0.6947
3771	0.215992	0.213785	0.6947
3772	0.215988	0.213781	0.6947
3773	0.215984	0.213776	0.6947
3774	0.215980	0.213772	0.6947
3775	0.215976	0.213767	0.6947
3776	0.215971	0.213762	0.6947
3777	0.215967	0.213758	0.6947
3778	0.215963	0.213753	0.6947
3779	0.215959	0.213749	0.6947
3780	0.215955	0.213744	0.6947
3781	0.215951	0.213740	0.6947
3782	0.215947	0.213735	0.6947
3783	0.215943	0.213730	0.6947
3784	0.215939	0.213726	0.6947
3785	0.215935	0.213721	0.6947
3786	0.215931	0.213717	0.6947
3787	0.215927	0.213712	0.6947
3788	0.215923	0.213708	0.6947
3789	0.215919	0.213703	0.6947
3790	0.215915	0.213699	0.6947
3791	0.215911	0.213694	0.6947
3792	0.215907	0.213690	0.6947
3793	0.215903	0.213685	0.6947
3794	0.215899	0.213681	0.6947
3795	0.215895	0.213677	0.6947
3796	0.215891	0.213672	0.6947
3797	0.215887	0.213668	0.6947
3798	0.215883	0.213663	0.6947
3799	0.215879	0.213659	0.6947
3800	0.215875	0.213654	0.6947
3801	0.215871	0.213650	0.6947
3802	0.215867	0.213646	0.6947
3803	0.215863	0.213641	0.6947
3804	0.215859	0.213637	0.6947
3805	0.215855	0.213632	0.6947
3806	0.215851	0.213628	0.6947
3807	0.215847	0.213624	0.6947
3808	0.215843	0.213619	0.6947
3809	0.215839	0.213615	0.6947
3810	0.215836	0.213610	0.6947
3811	0.215832	0.213606	0.6947
3812	0.215828	0.213602	0.6947
3813	0.215824	0.213597	0.6947
3814	0.215820	0.213593	0.6947
3815	0.215816	0.213589	0.6947
3816	0.215812	0.213585	0.6947
3817	0.215809	0.213580	0.6947
3818	0.215805	0.213576	0.6947
3819	0.215801	0.213572	0.6947
3820	0.215797	0.213567	0.6947
3821	0.215793	0.213563	0.6947
3822	0.215789	0.213559	0.6947
3823	0.215786	0.213555	0.6947
3824	0.215782	0.213550	0.6947
3825	0.215778	0.213546	0.6947
3826	0.215774	0.213542	0.6947
3827	0.215770	0.213538	0.6947
3828	0.215767	0.213533	0.6947
3829	0.215763	0.213529	0.6947
3830	0.215759	0.213525	0.6947
3831	0.215755	0.213521	0.6947
3832	0.215752	0.213516	0.6947
3833	0.215748	0.213512	0.6947
3834	0.215744	0.213508	0.6947
3835	0.215740	0.213504	0.6947
3836	0.215737	0.213500	0.6947
3837	0.215733	0.213496	0.6947
3838	0.215729	0.213491	0.6947
3839	0.215726	0.213487	0.6947
3840	0.215722	0.213483	0.6947
3841	0.215718	0.213479	0.6947
3842	0.215714	0.213475	0.6947
3843	0.215711	0.213471	0.6947
3844	0.215707	0.213466	0.6947
3845	0.215703	0.213462	0.6947
3846	0.215700	0.213458	0.6947
3847	0.215696	0.213454	0.6947
3848	0.215692	0.213450	0.6947
3849	0.215689	0.213446	0.6947
3850	0.215685	0.213442	0.6947
3851	0.215682	0.213438	0.6947
3852	0.215678	0.213434	0.6947
3853	0.215674	0.213430	0.6947
3854	0.215671	0.213426	0.6947
3855	0.215667	0.213422	0.6947
3856	0.215664	0.213417	0.6947
3857	0.215660	0.213413	0.6947
3858	0.215656	0.213409	0.6947
3859	0.215653	0.213405	0.6947
3860	0.215649	0.213401	0.6947
3861	0.215646	0.213397	0.6947
3862	0.215642	0.213393	0.6947
3863	0.215638	0.213389	0.6947
3864	0.215635	0.213385	0.6947
3865	0.215631	0.213381	0.6947
3866	0.215628	0.213377	0.6947
3867	0.215624	0.213373	0.6947
3868	0.215621	0.213369	0.6947
3869	0.215617	0.213365	0.6947
3870	0.215614	0.213361	0.6947
3871	0.215610	0.213357	0.6947
3872	0.215607	0.213354	0.6947
3873	0.215603	0.213350	0.6947
3874	0.215600	0.213346	0.6947
3875	0.215596	0.213342	0.6947
3876	0.215593	0.213338	0.6947
3877	0.215589	0.213334	0.6947
3878	0.215586	0.213330	0.6947
3879	0.215582	0.213326	0.6947
3880	0.215579	0.213322	0.6947
3881	0.215575	0.213318	0.6947
3882	0.215572	0.213314	0.6947
3883	0.215569	0.213311	0.6947
3884	0.215565	0.213307	0.6947
3885	0.215562	0.213303	0.6947
3886	0.215558	0.213299	0.6947
3887	0.215555	0.213295	0.6947
3888	0.215551	0.213291	0.6947
3889	0.215548	0.213287	0.6947
3890	0.215545	0.213284	0.6947
3891	0.215541	0.213280	0.6947
3892	0.215538	0.213276	0.6947
3893	0.215535	0.213272	0.6947
3894	0.215531	0.213268	0.6947
3895	0.215528	0.213264	0.6947
3896	0.215524	0.213261	0.6947
3897	0.215521	0.213257	0.6947
3898	0.215518	0.213253	0.6947
3899	0.215514	0.213249	0.6947
3900	0.215511	0.213246	0.6947
3901	0.215508	0.213242	0.6947
3902	0.215504	0.213238	0.6947
3903	0.215501	0.213234	0.6947
3904	0.215498	0.213230	0.6947
3905	0.215494	0.213227	0.6947
3906	0.215491	0.213223	0.6947
3907	0.215488	0.213219	0.6947
3908	0.215484	0.213216	0.6947
3909	0.215481	0.213212	0.6947
3910	0.215478	0.213208	0.6947
3911	0.215475	0.213204	0.6947
3912	0.215471	0.213201	0.6947
3913	0.215468	0.213197	0.6947
3914	0.215465	0.213193	0.6947
3915	0.215462	0.213190	0.6947
3916	0.215458	0.213186	0.6947
3917	0.215455	0.213182	0.6947
3918	0.215452	0.213179	0.6947
3919	0.215449	0.213175	0.6947
3920	0.215445	0.213171	0.6947
3921	0.215442	0.213168	0.6947
3922	0.215439	0.213164	0.6947
3923	0.215436	0.213160	0.6947
3924	0.215432	0.213157	0.6947
3925	0.215429	0.213153	0.6947
3926	0.215426	0.213149	0.6947
3927	0.215423	0.213146	0.6947
3928	0.215420	0.213142	0.6947
3929	0.215417	0.213139	0.6947
3930	0.215413	0.213135	0.6947
3931	0.215410	0.213131	0.6947
3932	0.215407	0.213128	0.6947
3933	0.215404	0.213124	0.6947
3934	0.215401	0.213121	0.6947
3935	0.215398	0.213117	0.6947
3936	0.215394	0.213114	0.6947
3937	0.215391	0.213110	0.6947
3938	0.215388	0.213106	0.6947
3939	0.215385	0.213103	0.6947
3940	0.215382	0.213099	0.6947
3941	0.215379	0.213096	0.6947
3942	0.215376	0.213092	0.6947
3943	0.215373	0.213089	0.6947
3944	0.215369	0.213085	0.6947
3945	0.215366	0.213082	0.6947
3946	0.215363	0.213078	0.6947
3947	0.215360	0.213075	0.6947
3948	0.215357	0.213071	0.6947
3949	0.215354	0.213068	0.6947
3950	0.215351	0.213064	0.6947
3951	0.215348	0.213061	0.6947
3952	0.215345	0.213057	0.6947
3953	0.215342	0.213054	0.6947
3954	0.215339	0.213050	0.6947
3955	0.215336	0.213047	0.6947
3956	0.215333	0.213043	0.6947
3957	0.215330	0.213040	0.6947
3958	0.215327	0.213037	0.6947
3959	0.215324	0.213033	0.6947
3960	0.215321	0.213030	0.6947
3961	0.215318	0.213026	0.6947
3962	0.215315	0.213023	0.6947
3963	0.215312	0.213019	0.6947
3964	0.215309	0.213016	0.6947
3965	0.215306	0.213013	0.6947
3966	0.215303	0.213009	0.6947
3967	0.215300	0.213006	0.6947
3968	0.215297	0.213002	0.6947
3969	0.215294	0.212999	0.6947
3970	0.215291	0.212996	0.6947
3971	0.215288	0.212992	0.6947
3972	0.215285	0.212989	0.6947
3973	0.215282	0.212986	0.6947
3974	0.215279	0.212982	0.6947
3975	0.215276	0.212979	0.6947
3976	0.215273	0.212976	0.6947
3977	0.215270	0.212972	0.6947
3978	0.215267	0.212969	0.6947
3979	0.215264	0.212966	0.6947
3980	0.215261	0.212962	0.6947
3981	0.215258	0.212959	0.6947
3982	0.215256	0.212956	0.6947
3983	0.215253	0.212952	0.6947
3984	0.215250	0.212949	0.6947
3985	0.215247	0.212946	0.6947
3986	0.215244	0.212942	0.6947
3987	0.215241	0.212939	0.6947
3988	0.215238	0.212936	0.6947
3989	0.215235	0.212933	0.6947
3990	0.215232	0.212929	0.6947
3991	0.215230	0.212926	0.6947
3992	0.215227	0.212923	0.6947
3993	0.215224	0.212920	0.6947
3994	0.215221	0.212916	0.6947
3995	0.215218	0.212913	0.6947
3996	0.215215	0.212910	0.6947
3997	0.215213	0.212907	0.6947
3998	0.215210	0.212903	0.6947
3999	0.215207	0.212900	0.6947
4000	0.215204	0.212897	0.6947
4001	0.215201	0.212894	0.6947
4002	0.215198	0.212891	0.6947
4003	0.215196	0.212887	0.6947
4004	0.215193	0.212884	0.6947
4005	0.215190	0.212881	0.6947
4006	0.215187	0.212878	0.6947
4007	0.215184	0.212875	0.6947
4008	0.215182	0.212871	0.6947
4009	0.215179	0.212868	0.6947
4010	0.215176	0.212865	0.6947
4011	0.215173	0.212862	0.6947
4012	0.215171	0.212859	0.6947
4013	0.215168	0.212856	0.6947
4014	0.215165	0.212853	0.6947
4015	0.215162	0.212849	0.6947
4016	0.215160	0.212846	0.6947
4017	0.215157	0.212843	0.6947
4018	0.215154	0.212840	0.6947
4019	0.215151	0.212837	0.6947
4020	0.215149	0.212834	0.6947
4021	0.215146	0.212831	0.6947
4022	0.215143	0.212828	0.6947
4023	0.215141	0.212825	0.6947
4024	0.215138	0.212821	0.6947
4025	0.215135	0.212818	0.6947
4026	0.215133	0.212815	0.6947
4027	0.215130	0.212812	0.6947
4028	0.215127	0.212809	0.6947
4029	0.215124	0.212806	0.6947
4030	0.215122	0.212803	0.6947
4031	0.215119	0.212800	0.6947
4032	0.215116	0.212797	0.6947
4033	0.215114	0.212794	0.6947
4034	0.215111	0.212791	0.6947
4035	0.215109	0.212788	0.6947
4036	0.215106	0.212785	0.6947
4037	0.215103	0.212782	0.6947
4038	0.215101	0.212779	0.6947
4039	0.215098	0.212776	0.6947
4040	0.215095	0.212773	0.6947
4041	0.215093	0.212770	0.6947
4042	0.215090	0.212767	0.6947
4043	0.215087	0.212764	0.6947
4044	0.215085	0.212761	0.6947
4045	0.215082	0.212758	0.6947
4046	0.215080	0.212755	0.6947
4047	0.215077	0.212752	0.6947
4048	0.215074	0.212749	0.6947
4049	0.215072	0.212746	0.6947
4050	0.215069	0.212743	0.6947
4051	0.215067	0.212740	0.6947
4052	0.215064	0.212737	0.6947
4053	0.215062	0.212734	0.6947
4054	0.215059	0.212731	0.6947
4055	0.215056	0.212728	0.6947
4056	0.215054	0.212725	0.6947
4057	0.215051	0.212722	0.6947
4058	0.215049	0.212719	0.6947
4059	0.215046	0.212716	0.6947
4060	0.215044	0.212713	0.6947
4061	0.215041	0.212711	0.6947
4062	0.215039	0.212708	0.6947
4063	0.215036	0.212705	0.6949
4064	0.215034	0.212702	0.6949
4065	0.215031	0.212699	0.6949
4066	0.215029	0.212696	0.6949
4067	0.215026	0.212693	0.6949
4068	0.215024	0.212690	0.6949
4069	0.215021	0.212687	0.6949
4070	0.215019	0.212685	0.6949
4071	0.215016	0.212682	0.6949
4072	0.215014	0.212679	0.6949
4073	0.215011	0.212676	0.6949
4074	0.215009	0.212673	0.6949
4075	0.215006	0.212670	0.6949
4076	0.215004	0.212667	0.6949
4077	0.215001	0.212665	0.6949
4078	0.214999	0.212662	0.6949
4079	0.214996	0.212659	0.6949
4080	0.214994	0.212656	0.6949
4081	0.214991	0.212653	0.6949
4082	0.214989	0.212651	0.6949
4083	0.214986	0.212648	0.6949
4084	0.214984	0.212645	0.6949
4085	0.214982	0.212642	0.6949
4086	0.214979	0.212639	0.6949
4087	0.214977	0.212637	0.6949
4088	0.214974	0.212634	0.6949
4089	0.214972	0.212631	0.6949
4090	0.214970	0.212628	0.6949
4091	0.214967	0.212625	0.6949
4092	0.214965	0.212623	0.6949
4093	0.214962	0.212620	0.6949
4094	0.214960	0.212617	0.6949
4095	0.214958	0.212614	0.6949
4096	0.214955	0.212612	0.6949
4097	0.214953	0.212609	0.6949
4098	0.214950	0.212606	0.6949
4099	0.214948	0.212603	0.6949
4100	0.214946	0.212601	0.6949
4101	0.214943	0.212598	0.6949
4102	0.214941	0.212595	0.6949
4103	0.214939	0.212593	0.6949
4104	0.214936	0.212590	0.6949
4105	0.214934	0.212587	0.6949
4106	0.214931	0.212584	0.6949
4107	0.214929	0.212582	0.6949
4108	0.214927	0.212579	0.6949
